Program,Year,County,Commodity,Value
SURVEY,2003,GATES,HAY,"1,300"
SURVEY,2003,GATES,PEANUTS,"6,465"
SURVEY,2003,GATES,SORGHUM,470
SURVEY,2003,GATES,SOYBEANS,"13,200"
SURVEY,2003,GATES,TOBACCO,60
SURVEY,2003,GATES,WHEAT,"1,800"
SURVEY,2003,GATES,WHEAT,"1,800"
SURVEY,2003,HALIFAX,CORN,"4,900"
SURVEY,2003,HALIFAX,CORN,"4,500"
SURVEY,2003,HALIFAX,COTTON,"58,000"
SURVEY,2003,HALIFAX,HAY,"3,100"
SURVEY,2003,HALIFAX,PEANUTS,"12,440"
SURVEY,2003,HALIFAX,SOYBEANS,"19,800"
SURVEY,2003,HALIFAX,SWEET POTATOES,400
SURVEY,2003,HALIFAX,TOBACCO,"1,895"
SURVEY,2003,HALIFAX,WHEAT,"5,000"
SURVEY,2003,HALIFAX,WHEAT,"5,000"
SURVEY,2003,HERTFORD,CORN,"10,000"
SURVEY,2003,HERTFORD,CORN,"10,000"
SURVEY,2003,HERTFORD,COTTON,"14,500"
SURVEY,2003,HERTFORD,HAY,"1,800"
SURVEY,2003,HERTFORD,PEANUTS,"7,300"
SURVEY,2003,HERTFORD,SOYBEANS,"11,600"
SURVEY,2003,HERTFORD,TOBACCO,"1,100"
SURVEY,2003,HERTFORD,WHEAT,"1,000"
SURVEY,2003,HERTFORD,WHEAT,"1,000"
SURVEY,2003,MARTIN,CORN,"2,700"
SURVEY,2003,MARTIN,CORN,"2,600"
SURVEY,2003,MARTIN,COTTON,"38,800"
SURVEY,2003,MARTIN,HAY,"1,300"
SURVEY,2003,MARTIN,PEANUTS,"12,410"
SURVEY,2003,MARTIN,SORGHUM,550
SURVEY,2003,MARTIN,SOYBEANS,"13,000"
SURVEY,2003,MARTIN,TOBACCO,"3,105"
SURVEY,2003,MARTIN,WHEAT,"2,500"
SURVEY,2003,MARTIN,WHEAT,"2,500"
SURVEY,2003,NASH,CORN,"2,300"
SURVEY,2003,NASH,CORN,"2,200"
SURVEY,2003,NASH,COTTON,"18,400"
SURVEY,2003,NASH,HAY,"6,500"
SURVEY,2003,NASH,OATS,300
SURVEY,2003,NASH,PEANUTS,"3,115"
SURVEY,2003,NASH,SORGHUM,340
SURVEY,2003,NASH,SOYBEANS,"28,100"
SURVEY,2003,NASH,SWEET POTATOES,"6,000"
SURVEY,2003,NASH,TOBACCO,"6,245"
SURVEY,2003,NASH,WHEAT,"3,500"
SURVEY,2003,NASH,WHEAT,"3,500"
SURVEY,2003,NORTHAMPTON,CORN,"2,400"
SURVEY,2003,NORTHAMPTON,CORN,"2,300"
SURVEY,2003,NORTHAMPTON,COTTON,"58,600"
SURVEY,2003,NORTHAMPTON,HAY,"1,700"
SURVEY,2003,NORTHAMPTON,PEANUTS,"5,420"
SURVEY,2003,NORTHAMPTON,SOYBEANS,"16,800"
SURVEY,2003,NORTHAMPTON,TOBACCO,100
SURVEY,2003,NORTHAMPTON,WHEAT,"4,000"
SURVEY,2003,NORTHAMPTON,WHEAT,"4,000"
SURVEY,2003,OTHER (COMBINED) COUNTIES,HAY,250
SURVEY,2003,OTHER (COMBINED) COUNTIES,OATS,620
SURVEY,2003,OTHER (COMBINED) COUNTIES,PEANUTS,135
SURVEY,2003,OTHER (COMBINED) COUNTIES,POTATOES,290
SURVEY,2003,OTHER (COMBINED) COUNTIES,SORGHUM,240
SURVEY,2003,OTHER (COMBINED) COUNTIES,SWEET POTATOES,100
SURVEY,2003,PASQUOTANK,CORN,"24,400"
SURVEY,2003,PASQUOTANK,CORN,"24,100"
SURVEY,2003,PASQUOTANK,COTTON,"3,100"
SURVEY,2003,PASQUOTANK,OATS,210
SURVEY,2003,PASQUOTANK,PEANUTS,255
SURVEY,2003,PASQUOTANK,POTATOES,"3,800"
SURVEY,2003,PASQUOTANK,SORGHUM,"2,700"
SURVEY,2003,PASQUOTANK,SOYBEANS,"40,000"
SURVEY,2003,PASQUOTANK,WHEAT,"6,700"
SURVEY,2003,PASQUOTANK,WHEAT,"6,700"
SURVEY,2003,PERQUIMANS,CORN,"14,800"
SURVEY,2003,PERQUIMANS,CORN,"14,800"
SURVEY,2003,PERQUIMANS,COTTON,"16,000"
SURVEY,2003,PERQUIMANS,HAY,450
SURVEY,2003,PERQUIMANS,PEANUTS,"3,925"
SURVEY,2003,PERQUIMANS,SORGHUM,800
SURVEY,2003,PERQUIMANS,SOYBEANS,"32,300"
SURVEY,2003,PERQUIMANS,WHEAT,"2,500"
SURVEY,2003,PERQUIMANS,WHEAT,"2,500"
SURVEY,2003,TYRRELL,CORN,"23,700"
SURVEY,2003,TYRRELL,CORN,"23,700"
SURVEY,2003,TYRRELL,COTTON,"2,500"
SURVEY,2003,TYRRELL,HAY,200
SURVEY,2003,TYRRELL,OATS,390
SURVEY,2003,TYRRELL,POTATOES,"2,720"
SURVEY,2003,TYRRELL,SOYBEANS,"32,800"
SURVEY,2003,TYRRELL,WHEAT,"12,100"
SURVEY,2003,TYRRELL,WHEAT,"12,100"
SURVEY,2003,WASHINGTON,CORN,"23,800"
SURVEY,2003,WASHINGTON,CORN,"23,800"
SURVEY,2003,WASHINGTON,COTTON,"11,700"
SURVEY,2003,WASHINGTON,HAY,"1,400"
SURVEY,2003,WASHINGTON,PEANUTS,"2,420"
SURVEY,2003,WASHINGTON,POTATOES,"1,980"
SURVEY,2003,WASHINGTON,SORGHUM,440
SURVEY,2003,WASHINGTON,SOYBEANS,"31,500"
SURVEY,2003,WASHINGTON,TOBACCO,255
SURVEY,2003,WASHINGTON,WHEAT,"10,000"
SURVEY,2003,WASHINGTON,WHEAT,"10,000"
SURVEY,2003,ALLEGHANY,HAY,"12,400"
SURVEY,2003,ALLEGHANY,TOBACCO,280
SURVEY,2003,ASHE,CORN,100
SURVEY,2003,ASHE,HAY,"10,800"
SURVEY,2003,ASHE,TOBACCO,560
SURVEY,2003,AVERY,HAY,"1,200"
SURVEY,2003,AVERY,TOBACCO,75
SURVEY,2003,CALDWELL,CORN,850
SURVEY,2003,CALDWELL,CORN,550
SURVEY,2003,CALDWELL,HAY,"5,900"
SURVEY,2003,CALDWELL,SOYBEANS,500
SURVEY,2003,CALDWELL,TOBACCO,"204,000"
SURVEY,2003,CALDWELL,WHEAT,400
SURVEY,2003,CALDWELL,WHEAT,400
SURVEY,2003,OTHER (COMBINED) COUNTIES,BARLEY,250
SURVEY,2003,OTHER (COMBINED) COUNTIES,CORN,"2,500"
SURVEY,2003,OTHER (COMBINED) COUNTIES,CORN,100
SURVEY,2003,OTHER (COMBINED) COUNTIES,OATS,120
SURVEY,2003,OTHER (COMBINED) COUNTIES,WHEAT,120
SURVEY,2003,OTHER (COMBINED) COUNTIES,WHEAT,120
SURVEY,2003,SURRY,BARLEY,"1,650"
SURVEY,2003,SURRY,CORN,"7,000"
SURVEY,2003,SURRY,CORN,"5,800"
SURVEY,2003,SURRY,HAY,"22,600"
SURVEY,2003,SURRY,SOYBEANS,"6,600"
SURVEY,2003,SURRY,TOBACCO,"5,540,000"
SURVEY,2003,SURRY,WHEAT,"1,300"
SURVEY,2003,SURRY,WHEAT,"1,300"
SURVEY,2003,WATAUGA,CORN,150
SURVEY,2003,WATAUGA,HAY,"6,500"
SURVEY,2003,WATAUGA,TOBACCO,435
SURVEY,2003,WILKES,CORN,"6,200"
SURVEY,2003,WILKES,CORN,950
SURVEY,2003,WILKES,HAY,"25,000"
SURVEY,2003,WILKES,SOYBEANS,200
SURVEY,2003,WILKES,TOBACCO,"661,000"
SURVEY,2003,YADKIN,BARLEY,900
SURVEY,2003,YADKIN,CORN,"11,200"
SURVEY,2003,YADKIN,CORN,"6,100"
SURVEY,2003,YADKIN,HAY,"21,600"
SURVEY,2003,YADKIN,OATS,430
SURVEY,2003,YADKIN,SOYBEANS,"13,400"
SURVEY,2003,YADKIN,TOBACCO,"3,953,000"
SURVEY,2003,YADKIN,WHEAT,"3,680"
SURVEY,2003,YADKIN,WHEAT,"3,680"
SURVEY,2003,ALAMANCE,CORN,"3,400"
SURVEY,2003,ALAMANCE,CORN,"1,900"
SURVEY,2003,ALAMANCE,HAY,"15,000"
SURVEY,2003,ALAMANCE,OATS,300
SURVEY,2003,ALAMANCE,SOYBEANS,"2,000"
SURVEY,2003,ALAMANCE,TOBACCO,"2,159,000"
SURVEY,2003,ALAMANCE,WHEAT,"2,100"
SURVEY,2003,ALAMANCE,WHEAT,"2,100"
SURVEY,2003,CASWELL,CORN,"1,000"
SURVEY,2003,CASWELL,CORN,650
SURVEY,2003,CASWELL,HAY,"11,200"
SURVEY,2003,CASWELL,SOYBEANS,900
SURVEY,2003,CASWELL,TOBACCO,"4,063,000"
SURVEY,2003,CASWELL,WHEAT,"1,200"
SURVEY,2003,CASWELL,WHEAT,"1,200"
SURVEY,2003,DURHAM,HAY,"3,000"
SURVEY,2003,DURHAM,SOYBEANS,400
SURVEY,2003,DURHAM,TOBACCO,"1,414,000"
SURVEY,2003,DURHAM,WHEAT,450
SURVEY,2003,DURHAM,WHEAT,450
SURVEY,2003,FORSYTH,CORN,"1,300"
SURVEY,2003,FORSYTH,CORN,"1,000"
SURVEY,2003,FORSYTH,HAY,"10,000"
SURVEY,2003,FORSYTH,SOYBEANS,"3,000"
SURVEY,2003,FORSYTH,TOBACCO,"1,887,000"
SURVEY,2003,FORSYTH,WHEAT,"1,000"
SURVEY,2003,FORSYTH,WHEAT,"1,000"
SURVEY,2003,FRANKLIN,CORN,"1,300"
SURVEY,2003,FRANKLIN,CORN,"1,200"
SURVEY,2003,FRANKLIN,HAY,"11,500"
SURVEY,2003,FRANKLIN,OATS,790
SURVEY,2003,FRANKLIN,SOYBEANS,"16,500"
SURVEY,2003,FRANKLIN,TOBACCO,"8,801,000"
SURVEY,2003,FRANKLIN,WHEAT,"4,900"
SURVEY,2003,FRANKLIN,WHEAT,"4,900"
SURVEY,2003,GRANVILLE,CORN,"1,800"
SURVEY,2003,GRANVILLE,CORN,"1,000"
SURVEY,2003,GRANVILLE,HAY,"10,400"
SURVEY,2003,GRANVILLE,SOYBEANS,"2,400"
SURVEY,2003,GRANVILLE,TOBACCO,"7,014,000"
SURVEY,2003,GRANVILLE,WHEAT,"1,550"
SURVEY,2003,GRANVILLE,WHEAT,"1,550"
SURVEY,2003,GUILFORD,BARLEY,200
SURVEY,2003,GUILFORD,CORN,"5,000"
SURVEY,2003,GUILFORD,CORN,"2,800"
SURVEY,2003,GUILFORD,HAY,"16,300"
SURVEY,2003,GUILFORD,OATS,380
SURVEY,2003,GUILFORD,SOYBEANS,"6,200"
SURVEY,2003,GUILFORD,TOBACCO,"4,490,000"
SURVEY,2003,GUILFORD,WHEAT,"5,000"
SURVEY,2003,GUILFORD,WHEAT,"5,000"
SURVEY,2003,ORANGE,BARLEY,250
SURVEY,2003,ORANGE,CORN,"3,000"
SURVEY,2003,ORANGE,CORN,"1,500"
SURVEY,2003,ORANGE,HAY,"14,200"
SURVEY,2003,ORANGE,SOYBEANS,"2,100"
SURVEY,2003,ORANGE,TOBACCO,"2,057,000"
SURVEY,2003,ORANGE,WHEAT,"1,400"
SURVEY,2003,ORANGE,WHEAT,"1,400"
SURVEY,2003,OTHER (COMBINED) COUNTIES,BARLEY,550
SURVEY,2003,OTHER (COMBINED) COUNTIES,CORN,450
SURVEY,2003,OTHER (COMBINED) COUNTIES,CORN,250
SURVEY,2003,OTHER (COMBINED) COUNTIES,COTTON,75
SURVEY,2003,OTHER (COMBINED) COUNTIES,OATS,530
SURVEY,2003,OTHER (COMBINED) COUNTIES,SORGHUM,520
SURVEY,2003,PERSON,CORN,"1,800"
SURVEY,2003,PERSON,CORN,"1,200"
SURVEY,2003,PERSON,HAY,"9,100"
SURVEY,2003,PERSON,SOYBEANS,"6,100"
SURVEY,2003,PERSON,TOBACCO,"4,762,000"
SURVEY,2003,PERSON,WHEAT,"3,700"
SURVEY,2003,PERSON,WHEAT,"3,700"
SURVEY,2003,ROCKINGHAM,CORN,"2,100"
SURVEY,2003,ROCKINGHAM,CORN,950
SURVEY,2003,ROCKINGHAM,HAY,"14,500"
SURVEY,2003,ROCKINGHAM,OATS,250
SURVEY,2003,ROCKINGHAM,SOYBEANS,"2,100"
SURVEY,2003,ROCKINGHAM,TOBACCO,"6,500,000"
SURVEY,2003,ROCKINGHAM,WHEAT,"4,000"
SURVEY,2003,ROCKINGHAM,WHEAT,"4,000"
SURVEY,2003,STOKES,CORN,900
SURVEY,2003,STOKES,CORN,700
SURVEY,2003,STOKES,HAY,"13,800"
SURVEY,2003,STOKES,SOYBEANS,600
SURVEY,2003,STOKES,TOBACCO,"4,574,000"
SURVEY,2003,STOKES,WHEAT,700
SURVEY,2003,STOKES,WHEAT,700
SURVEY,2003,VANCE,HAY,"3,500"
SURVEY,2003,VANCE,SOYBEANS,"5,100"
SURVEY,2003,VANCE,TOBACCO,"4,413,000"
SURVEY,2003,VANCE,WHEAT,"1,500"
SURVEY,2003,VANCE,WHEAT,"1,500"
SURVEY,2003,WARREN,CORN,950
SURVEY,2003,WARREN,CORN,250
SURVEY,2003,WARREN,COTTON,425
SURVEY,2003,WARREN,HAY,"6,500"
SURVEY,2003,WARREN,OATS,300
SURVEY,2003,WARREN,SOYBEANS,"6,100"
SURVEY,2003,WARREN,TOBACCO,"3,418,000"
SURVEY,2003,WARREN,WHEAT,"1,000"
SURVEY,2003,WARREN,WHEAT,"1,000"
SURVEY,2003,BLADEN,CORN,"22,400"
SURVEY,2003,BLADEN,CORN,"22,400"
SURVEY,2003,BLADEN,COTTON,"7,700"
SURVEY,2003,BLADEN,HAY,"7,200"
SURVEY,2003,BLADEN,OATS,550
SURVEY,2003,BLADEN,PEANUTS,"5,510"
SURVEY,2003,BLADEN,SORGHUM,350
SURVEY,2003,BLADEN,SOYBEANS,"22,600"
SURVEY,2003,BLADEN,SWEET POTATOES,340
SURVEY,2003,BLADEN,TOBACCO,"2,335"
SURVEY,2003,BLADEN,WHEAT,"6,200"
SURVEY,2003,BLADEN,WHEAT,"6,200"
SURVEY,2003,BRUNSWICK,CORN,"5,100"
SURVEY,2003,BRUNSWICK,CORN,"5,000"
SURVEY,2003,BRUNSWICK,HAY,"2,100"
SURVEY,2003,BRUNSWICK,SOYBEANS,"9,600"
SURVEY,2003,BRUNSWICK,TOBACCO,"1,010"
SURVEY,2003,BRUNSWICK,WHEAT,700
SURVEY,2003,BRUNSWICK,WHEAT,700
SURVEY,2003,COLUMBUS,CORN,"28,400"
SURVEY,2003,COLUMBUS,CORN,"28,400"
SURVEY,2003,COLUMBUS,COTTON,"8,600"
SURVEY,2003,COLUMBUS,HAY,"5,700"
SURVEY,2003,COLUMBUS,OATS,650
SURVEY,2003,COLUMBUS,PEANUTS,"1,810"
SURVEY,2003,COLUMBUS,SORGHUM,400
SURVEY,2003,COLUMBUS,SOYBEANS,"50,800"
SURVEY,2003,COLUMBUS,SWEET POTATOES,"4,350"
SURVEY,2003,COLUMBUS,TOBACCO,"6,350"
SURVEY,2003,COLUMBUS,WHEAT,"10,000"
SURVEY,2003,COLUMBUS,WHEAT,"10,000"
SURVEY,2003,CUMBERLAND,CORN,"8,500"
SURVEY,2003,CUMBERLAND,CORN,"8,400"
SURVEY,2003,CUMBERLAND,COTTON,"8,800"
SURVEY,2003,CUMBERLAND,HAY,"4,600"
SURVEY,2003,CUMBERLAND,OATS,620
SURVEY,2003,CUMBERLAND,PEANUTS,320
SURVEY,2003,CUMBERLAND,SOYBEANS,"18,000"
SURVEY,2003,CUMBERLAND,SWEET POTATOES,"2,430"
SURVEY,2003,CUMBERLAND,TOBACCO,"1,560"
SURVEY,2003,CUMBERLAND,WHEAT,"4,000"
SURVEY,2003,CUMBERLAND,WHEAT,"4,000"
SURVEY,2003,DUPLIN,CORN,"47,500"
SURVEY,2003,DUPLIN,CORN,"47,400"
SURVEY,2003,DUPLIN,COTTON,"19,000"
SURVEY,2003,DUPLIN,HAY,"23,100"
SURVEY,2003,DUPLIN,OATS,800
SURVEY,2003,DUPLIN,PEANUTS,355
SURVEY,2003,DUPLIN,SOYBEANS,"43,500"
SURVEY,2003,DUPLIN,SWEET POTATOES,"1,200"
SURVEY,2003,DUPLIN,TOBACCO,"5,360"
SURVEY,2003,DUPLIN,WHEAT,"18,000"
SURVEY,2003,DUPLIN,WHEAT,"18,000"
SURVEY,2003,HARNETT,BARLEY,700
SURVEY,2003,HARNETT,CORN,"3,900"
SURVEY,2003,HARNETT,CORN,"3,400"
SURVEY,2003,HARNETT,COTTON,"15,000"
SURVEY,2003,HARNETT,HAY,"5,500"
SURVEY,2003,HARNETT,OATS,860
SURVEY,2003,HARNETT,SORGHUM,200
SURVEY,2003,HARNETT,SOYBEANS,"26,500"
SURVEY,2003,HARNETT,SWEET POTATOES,"1,140"
SURVEY,2003,HARNETT,TOBACCO,"5,065"
SURVEY,2003,HARNETT,WHEAT,"3,600"
SURVEY,2003,HARNETT,WHEAT,"3,600"
SURVEY,2003,HOKE,CORN,"1,200"
SURVEY,2003,HOKE,CORN,"1,200"
SURVEY,2003,HOKE,COTTON,"16,900"
SURVEY,2003,HOKE,HAY,"2,800"
SURVEY,2003,HOKE,OATS,420
SURVEY,2003,HOKE,SOYBEANS,"10,300"
SURVEY,2003,HOKE,TOBACCO,840
SURVEY,2003,HOKE,WHEAT,"6,000"
SURVEY,2003,HOKE,WHEAT,"6,000"
SURVEY,2003,NEW HANOVER,CORN,600
SURVEY,2003,NEW HANOVER,CORN,600
SURVEY,2003,NEW HANOVER,SOYBEANS,400
SURVEY,2003,NEW HANOVER,TOBACCO,35
SURVEY,2003,ONSLOW,CORN,"12,200"
SURVEY,2003,ONSLOW,CORN,"12,200"
SURVEY,2003,ONSLOW,COTTON,"6,200"
SURVEY,2003,ONSLOW,HAY,"2,900"
SURVEY,2003,ONSLOW,SOYBEANS,"13,500"
SURVEY,2003,ONSLOW,TOBACCO,"1,925"
SURVEY,2003,ONSLOW,WHEAT,"3,500"
SURVEY,2003,ONSLOW,WHEAT,"3,500"
SURVEY,2003,OTHER (COMBINED) COUNTIES,BARLEY,700
SURVEY,2003,OTHER (COMBINED) COUNTIES,COTTON,100
SURVEY,2003,OTHER (COMBINED) COUNTIES,OATS,200
SURVEY,2003,OTHER (COMBINED) COUNTIES,PEANUTS,75
SURVEY,2003,OTHER (COMBINED) COUNTIES,SORGHUM,450
SURVEY,2003,OTHER (COMBINED) COUNTIES,SWEET POTATOES,90
SURVEY,2003,PENDER,CORN,"12,600"
SURVEY,2003,PENDER,CORN,"12,600"
SURVEY,2003,PENDER,COTTON,"7,700"
SURVEY,2003,PENDER,HAY,"2,000"
SURVEY,2003,PENDER,SOYBEANS,"12,200"
SURVEY,2003,PENDER,TOBACCO,"1,040"
SURVEY,2003,PENDER,WHEAT,"3,000"
SURVEY,2003,PENDER,WHEAT,"3,000"
SURVEY,2003,ROBESON,CORN,"37,000"
SURVEY,2003,ROBESON,CORN,"37,000"
SURVEY,2003,ROBESON,COTTON,"25,500"
SURVEY,2003,ROBESON,HAY,"10,800"
SURVEY,2003,ROBESON,OATS,"1,100"
SURVEY,2003,ROBESON,PEANUTS,195
SURVEY,2003,ROBESON,SOYBEANS,"112,000"
SURVEY,2003,ROBESON,TOBACCO,"7,545"
SURVEY,2003,ROBESON,WHEAT,"40,000"
SURVEY,2003,ROBESON,WHEAT,"40,000"
SURVEY,2003,SAMPSON,CORN,"31,700"
SURVEY,2003,SAMPSON,CORN,"31,600"
SURVEY,2003,SAMPSON,COTTON,"41,100"
SURVEY,2003,SAMPSON,HAY,"22,200"
SURVEY,2003,SAMPSON,OATS,"1,000"
SURVEY,2003,SAMPSON,PEANUTS,885
SURVEY,2003,SAMPSON,SOYBEANS,"52,000"
SURVEY,2003,SAMPSON,SWEET POTATOES,"5,400"
SURVEY,2003,SAMPSON,TOBACCO,"5,225"
SURVEY,2003,SAMPSON,WHEAT,"22,000"
SURVEY,2003,SAMPSON,WHEAT,"22,000"
SURVEY,2003,SCOTLAND,CORN,"1,900"
SURVEY,2003,SCOTLAND,CORN,"1,800"
SURVEY,2003,SCOTLAND,COTTON,"13,400"
SURVEY,2003,SCOTLAND,HAY,"3,100"
SURVEY,2003,SCOTLAND,PEANUTS,150
SURVEY,2003,SCOTLAND,SOYBEANS,"8,600"
SURVEY,2003,SCOTLAND,TOBACCO,360
SURVEY,2003,SCOTLAND,WHEAT,"3,000"
SURVEY,2003,SCOTLAND,WHEAT,"3,000"
SURVEY,2003,ANSON,CORN,"5,700"
SURVEY,2003,ANSON,CORN,"5,700"
SURVEY,2003,ANSON,COTTON,"2,400"
SURVEY,2003,ANSON,HAY,"7,000"
SURVEY,2003,ANSON,OATS,200
SURVEY,2003,ANSON,SOYBEANS,"11,100"
SURVEY,2003,ANSON,TOBACCO,70
SURVEY,2003,ANSON,WHEAT,"2,400"
SURVEY,2003,ANSON,WHEAT,"2,400"
SURVEY,2003,CABARRUS,BARLEY,350
SURVEY,2003,CABARRUS,CORN,"3,200"
SURVEY,2003,CABARRUS,CORN,"2,450"
SURVEY,2003,CABARRUS,COTTON,200
SURVEY,2003,CABARRUS,HAY,"15,000"
SURVEY,2003,CABARRUS,OATS,440
SURVEY,2003,CABARRUS,SOYBEANS,"6,200"
SURVEY,2003,CABARRUS,WHEAT,"2,500"
SURVEY,2003,CABARRUS,WHEAT,"2,500"
SURVEY,2003,CLEVELAND,BARLEY,450
SURVEY,2003,CLEVELAND,CORN,"1,700"
SURVEY,2003,CLEVELAND,CORN,"1,000"
SURVEY,2003,CLEVELAND,COTTON,"2,200"
SURVEY,2003,CLEVELAND,HAY,"18,800"
SURVEY,2003,CLEVELAND,OATS,340
SURVEY,2003,CLEVELAND,SOYBEANS,"7,600"
SURVEY,2003,CLEVELAND,WHEAT,"5,200"
SURVEY,2003,CLEVELAND,WHEAT,"5,200"
SURVEY,2003,GASTON,HAY,"10,300"
SURVEY,2003,GASTON,SORGHUM,350
SURVEY,2003,GASTON,SOYBEANS,200
SURVEY,2003,GASTON,WHEAT,500
SURVEY,2003,GASTON,WHEAT,500
SURVEY,2003,LINCOLN,BARLEY,650
SURVEY,2003,LINCOLN,CORN,"2,700"
SURVEY,2003,LINCOLN,CORN,"1,100"
SURVEY,2003,LINCOLN,HAY,"11,500"
SURVEY,2003,LINCOLN,SOYBEANS,"4,800"
SURVEY,2003,LINCOLN,WHEAT,"2,800"
SURVEY,2003,LINCOLN,WHEAT,"2,800"
SURVEY,2003,MECKLENBURG,CORN,600
SURVEY,2003,MECKLENBURG,CORN,400
SURVEY,2003,MECKLENBURG,HAY,"4,700"
SURVEY,2003,MECKLENBURG,SOYBEANS,"1,200"
SURVEY,2003,MECKLENBURG,WHEAT,"1,200"
SURVEY,2003,MECKLENBURG,WHEAT,"1,200"
SURVEY,2003,MONTGOMERY,COTTON,"1,200"
SURVEY,2003,MONTGOMERY,HAY,"6,300"
SURVEY,2003,MONTGOMERY,SOYBEANS,"1,100"
SURVEY,2003,MONTGOMERY,TOBACCO,250
SURVEY,2003,MONTGOMERY,WHEAT,200
SURVEY,2003,MONTGOMERY,WHEAT,200
SURVEY,2003,MOORE,CORN,800
SURVEY,2003,MOORE,CORN,750
SURVEY,2003,MOORE,COTTON,200
SURVEY,2003,MOORE,HAY,"7,300"
SURVEY,2003,MOORE,SOYBEANS,"4,200"
SURVEY,2003,MOORE,TOBACCO,"1,400"
SURVEY,2003,MOORE,WHEAT,"1,000"
SURVEY,2003,MOORE,WHEAT,"1,000"
SURVEY,2003,OTHER (COMBINED) COUNTIES,BARLEY,200
SURVEY,2003,OTHER (COMBINED) COUNTIES,CORN,"1,500"
SURVEY,2003,OTHER (COMBINED) COUNTIES,CORN,200
SURVEY,2003,OTHER (COMBINED) COUNTIES,OATS,690
SURVEY,2003,OTHER (COMBINED) COUNTIES,SORGHUM,350
SURVEY,2003,OTHER (COMBINED) COUNTIES,SWEET POTATOES,230
SURVEY,2003,RICHMOND,CORN,"1,500"
SURVEY,2003,RICHMOND,CORN,"1,400"
SURVEY,2003,RICHMOND,COTTON,"2,300"
SURVEY,2003,RICHMOND,HAY,"4,700"
SURVEY,2003,RICHMOND,SOYBEANS,"2,300"
SURVEY,2003,RICHMOND,TOBACCO,555
SURVEY,2003,RICHMOND,WHEAT,800
SURVEY,2003,RICHMOND,WHEAT,800
SURVEY,2003,STANLY,BARLEY,450
SURVEY,2003,STANLY,CORN,"9,800"
SURVEY,2003,STANLY,CORN,"8,800"
SURVEY,2003,STANLY,COTTON,"7,300"
SURVEY,2003,STANLY,HAY,"13,500"
SURVEY,2003,STANLY,OATS,750
SURVEY,2003,STANLY,SOYBEANS,"19,600"
SURVEY,2003,STANLY,WHEAT,"6,400"
SURVEY,2003,STANLY,WHEAT,"6,400"
SURVEY,2003,UNION,BARLEY,300
SURVEY,2003,UNION,CORN,"19,500"
SURVEY,2003,UNION,CORN,"18,800"
SURVEY,2003,UNION,COTTON,"5,100"
SURVEY,2003,UNION,HAY,"15,900"
SURVEY,2003,UNION,OATS,780
SURVEY,2003,UNION,SOYBEANS,"54,700"
SURVEY,2003,UNION,WHEAT,"25,000"
SURVEY,2003,UNION,WHEAT,"25,000"
SURVEY,2003,BUNCOMBE,HAY,"14,500"
SURVEY,2003,BUNCOMBE,TOBACCO,820
SURVEY,2003,BURKE,CORN,750
SURVEY,2003,BURKE,CORN,400
SURVEY,2003,BURKE,HAY,"6,500"
SURVEY,2003,BURKE,SOYBEANS,750
SURVEY,2003,CHEROKEE,CORN,700
SURVEY,2003,CHEROKEE,CORN,650
SURVEY,2003,CHEROKEE,HAY,"4,100"
SURVEY,2003,CHEROKEE,TOBACCO,50
SURVEY,2003,CLAY,HAY,"2,800"
SURVEY,2003,CLAY,TOBACCO,55
SURVEY,2003,GRAHAM,CORN,50
SURVEY,2003,GRAHAM,HAY,"1,000"
SURVEY,2003,GRAHAM,TOBACCO,50
SURVEY,2003,HAYWOOD,HAY,"8,800"
SURVEY,2003,HAYWOOD,TOBACCO,540
SURVEY,2003,HENDERSON,CORN,"3,900"
SURVEY,2003,HENDERSON,CORN,"2,100"
SURVEY,2003,HENDERSON,HAY,"6,500"
SURVEY,2003,JACKSON,HAY,"1,200"
SURVEY,2003,JACKSON,TOBACCO,30
SURVEY,2003,MACON,HAY,"5,000"
SURVEY,2003,MACON,TOBACCO,35
SURVEY,2003,MADISON,HAY,"7,200"
SURVEY,2003,MADISON,TOBACCO,"1,635"
SURVEY,2003,MCDOWELL,HAY,"4,000"
SURVEY,2003,MITCHELL,HAY,"3,400"
SURVEY,2003,MITCHELL,TOBACCO,350
SURVEY,2003,OTHER (COMBINED) COUNTIES,BARLEY,200
SURVEY,2003,OTHER (COMBINED) COUNTIES,CORN,"5,800"
SURVEY,2003,OTHER (COMBINED) COUNTIES,CORN,"1,350"
SURVEY,2003,OTHER (COMBINED) COUNTIES,OATS,150
SURVEY,2003,OTHER (COMBINED) COUNTIES,SOYBEANS,500
SURVEY,2003,OTHER (COMBINED) COUNTIES,TOBACCO,50
SURVEY,2003,OTHER (COMBINED) COUNTIES,WHEAT,750
SURVEY,2003,OTHER (COMBINED) COUNTIES,WHEAT,750
SURVEY,2003,POLK,HAY,"4,600"
SURVEY,2003,RUTHERFORD,COTTON,300
SURVEY,2003,RUTHERFORD,HAY,"16,000"
SURVEY,2003,RUTHERFORD,SOYBEANS,550
SURVEY,2003,RUTHERFORD,WHEAT,250
SURVEY,2003,RUTHERFORD,WHEAT,250
SURVEY,2003,SWAIN,HAY,"1,200"
SURVEY,2003,TRANSYLVANIA,CORN,800
SURVEY,2003,TRANSYLVANIA,CORN,600
SURVEY,2003,TRANSYLVANIA,HAY,"3,400"
SURVEY,2003,YANCEY,HAY,"3,800"
